time_key,year,month,day
T015665,2015,02,15
T015666,2019,08,06
T015667,2020,06,14
T015668,2018,05,10
T015669,2019,08,19
T015670,2017,10,12
T015671,2017,02,03
T015672,2017,02,15
T015673,2017,08,13
T015674,2018,08,09
T015675,2020,12,25
T015676,2015,03,11
T015677,2018,06,30
T015678,2014,11,13
T015679,2016,08,17
T015680,2019,10,14
T015681,2020,01,09
T015682,2015,10,05
T015683,2014,10,08
T015684,2018,10,04
T015685,2014,12,03
T015686,2020,05,21
T015687,2015,02,02
T015688,2016,12,31
T015689,2018,01,29
T015690,2015,09,18
T015691,2019,02,23
T015692,2017,12,29
T015693,2015,11,24
T015694,2019,08,15
T015695,2018,11,22
T015696,2015,07,18
T015697,2014,04,25
T015698,2020,11,03
T015699,2020,05,13
T015700,2020,03,03
T015701,2014,11,20
T015702,2014,10,09
T015703,2020,07,05
T015704,2016,06,16
T015705,2016,08,04
T015706,2014,10,29
T015707,2015,04,14
T015708,2014,09,03
T015709,2016,11,06
T015710,2017,10,27
T015711,2019,03,20
T015712,2016,09,10
T015713,2014,04,30
T015714,2014,02,24
T015715,2015,12,20
T015716,2015,01,14
T015717,2020,07,06
T015718,2014,10,24
T015719,2018,01,05
T015720,2014,01,21
T015721,2016,09,15
T015722,2018,01,19
T015723,2014,07,12
T015724,2017,07,26
T015725,2018,08,31
T015726,2018,12,08
T015727,2015,11,21
T015728,2014,09,18
T015729,2020,05,13
T015730,2015,12,07
T015731,2016,01,23
T015732,2020,01,14
T015733,2015,12,25
T015734,2018,07,29
T015735,2015,05,02
T015736,2016,11,07
T015737,2015,04,11
T015738,2015,06,07
T015739,2014,06,26
T015740,2014,03,16
T015741,2019,12,15
T015742,2014,11,10
T015743,2020,09,19
T015744,2018,03,28
T015745,2016,11,10
T015746,2014,05,11
T015747,2015,10,07
T015748,2014,11,30
T015749,2017,07,05
T015750,2018,07,01
T015751,2017,02,19
T015752,2019,03,01
T015753,2018,06,06
T015754,2015,05,24
T015755,2016,11,08
T015756,2019,01,13
T015757,2019,10,22
T015758,2014,12,03
T015759,2016,12,01
T015760,2016,01,16
T015761,2015,11,19
T015762,2018,01,08
T015763,2016,12,15
T015764,2015,09,25
T015765,2018,09,29
T015766,2014,10,02
T015767,2020,12,15
T015768,2017,09,23
T015769,2016,05,15
T015770,2020,12,30
T015771,2017,12,08
T015772,2019,08,26
T015773,2015,09,01
T015774,2016,07,07
T015775,2018,09,15
T015776,2017,05,30
T015777,2019,10,31
T015778,2015,08,20
T015779,2015,01,31
T015780,2018,03,26
T015781,2017,04,08
T015782,2018,04,01
T015783,2017,02,03
T015784,2017,08,06
T015785,2016,07,28
T015786,2018,01,31
T015787,2019,07,05
T015788,2017,09,30
T015789,2014,11,22
T015790,2020,02,03
T015791,2014,04,18
T015792,2017,08,27
T015793,2019,01,25
T015794,2014,03,06
T015795,2018,11,22
T015796,2014,05,09
T015797,2016,01,01
T015798,2016,12,26
T015799,2018,08,03
T015800,2021,01,21
T015801,2016,08,20
T015802,2020,11,14
T015803,2019,04,24
T015804,2016,08,06
T015805,2014,02,27
T015806,2015,05,18
T015807,2016,02,21
T015808,2014,05,28
T015809,2016,02,09
T015810,2019,01,30
T015811,2015,06,26
T015812,2014,06,08
T015813,2017,09,29
T015814,2015,04,11
T015815,2018,11,21
T015816,2018,11,15
T015817,2018,08,19
T015818,2016,08,18
T015819,2017,10,01
T015820,2018,04,29
T015821,2020,02,25
T015822,2019,10,31
T015823,2017,02,20
T015824,2018,11,11
T015825,2014,03,17
T015826,2017,09,12
T015827,2015,07,08
T015828,2020,11,09
T015829,2015,11,17
T015830,2018,09,13
T015831,2018,03,17
T015832,2014,03,12
T015833,2016,08,09
T015834,2020,05,05
T015835,2014,12,20
T015836,2020,12,21
T015837,2016,04,07
T015838,2014,02,28
T015839,2016,07,13
T015840,2017,06,18
T015841,2014,09,06
T015842,2015,10,28
T015843,2020,08,15
T015844,2014,04,08
T015845,2016,06,17
T015846,2015,05,05
T015847,2020,12,03
T015848,2015,05,05
T015849,2017,08,14
T015850,2020,09,08
T015851,2018,08,29
T015852,2016,07,03
T015853,2019,11,21
T015854,2017,05,15
T015855,2015,07,11
T015856,2015,06,14
T015857,2017,02,24
T015858,2014,08,19
T015859,2017,02,18
T015860,2015,11,07
T015861,2017,02,15
T015862,2016,12,26
T015863,2017,08,16
T015864,2015,01,02
T015865,2015,09,09
T015866,2017,08,29
T015867,2020,03,28
T015868,2014,10,12
T015869,2019,05,06
T015870,2015,02,04
T015871,2020,05,24
T015872,2019,08,12
T015873,2018,07,03
T015874,2020,01,19
T015875,2020,05,13
T015876,2014,02,17
T015877,2015,03,03
T015878,2019,05,05
T015879,2018,11,13
T015880,2015,05,19
T015881,2020,08,05
T015882,2016,05,01
T015883,2020,08,01
T015884,2017,02,04
T015885,2019,03,12
T015886,2017,03,25
T015887,2016,12,22
T015888,2019,10,15
T015889,2014,09,19
T015890,2017,07,27
T015891,2014,11,24
T015892,2019,09,17
T015893,2017,01,13
T015894,2017,03,03
T015895,2018,11,09
T015896,2020,12,18
T015897,2019,08,03
T015898,2017,10,23
T015899,2016,04,17
T015900,2017,09,04
T015901,2016,06,18
T015902,2016,07,30
T015903,2014,06,03
T015904,2017,04,07
T015905,2015,12,12
T015906,2018,04,04
T015907,2016,09,29
T015908,2019,08,11
T015909,2020,01,04
T015910,2016,05,27
T015911,2019,10,28
T015912,2018,05,14
T015913,2018,05,04
T015914,2018,10,09
T015915,2018,10,09
T015916,2018,04,04
T015917,2016,08,29
T015918,2016,07,29
T015919,2019,12,26
T015920,2016,11,09
T015921,2020,09,28
T015922,2015,12,07
T015923,2015,10,08
T015924,2018,01,01
T015925,2021,01,12
T015926,2019,03,11
T015927,2016,04,22
T015928,2014,06,16
T015929,2016,10,03
T015930,2015,04,18
T015931,2019,10,15
T015932,2017,08,06
T015933,2016,12,15
T015934,2018,04,29
T015935,2016,09,19
T015936,2020,08,30
T015937,2018,03,07
T015938,2017,02,08
T015939,2020,02,11
T015940,2017,01,14
T015941,2014,08,10
T015942,2014,06,26
T015943,2015,08,05
T015944,2017,08,24
T015945,2015,12,23
T015946,2014,06,21
T015947,2017,11,16
T015948,2018,11,16
T015949,2015,01,16
T015950,2014,09,13
T015951,2019,05,24
T015952,2016,01,20
T015953,2018,07,02
T015954,2014,11,22
T015955,2016,10,16
T015956,2019,07,05
T015957,2017,01,11
T015958,2020,02,26
T015959,2014,07,28
T015960,2019,11,23
T015961,2014,08,30
T015962,2015,03,29
T015963,2016,01,24
T015964,2017,03,08
T015965,2020,09,30
T015966,2014,04,29
T015967,2015,05,21
T015968,2014,11,15
T015969,2020,08,02
T015970,2015,08,31
T015971,2019,02,22
T015972,2018,02,23
T015973,2015,11,24
T015974,2016,11,23
T015975,2020,09,18
T015976,2017,05,07
T015977,2015,04,04
T015978,2017,05,11
T015979,2017,07,22
T015980,2016,03,04
T015981,2017,02,01
T015982,2014,05,03
T015983,2018,06,23
T015984,2015,01,20
T015985,2021,01,08
T015986,2017,01,01
T015987,2017,03,25
T015988,2015,12,01
T015989,2020,09,07
T015990,2015,10,15
T015991,2017,02,05
T015992,2019,03,06
T015993,2019,06,27
T015994,2018,11,10
T015995,2020,03,27
T015996,2020,06,02
T015997,2017,02,14
T015998,2014,07,21
T015999,2017,07,26
T016000,2020,03,20
T016001,2014,04,19
T016002,2018,11,28
T016003,2015,07,09
T016004,2014,08,13
T016005,2019,12,24
T016006,2015,12,30
T016007,2018,02,04
T016008,2014,12,31
T016009,2016,01,25
T016010,2015,10,22
T016011,2017,10,01
T016012,2015,01,08
T016013,2016,08,04
T016014,2020,11,27
T016015,2017,06,16
T016016,2015,03,02
T016017,2019,06,28
T016018,2014,11,13
T016019,2015,12,06
T016020,2017,01,07
T016021,2017,11,03
T016022,2017,09,05
T016023,2020,06,09
T016024,2016,05,05
T016025,2019,09,10
T016026,2014,12,03
T016027,2020,10,13
T016028,2017,05,25
T016029,2014,08,10
T016030,2016,04,14
T016031,2014,12,28
T016032,2014,02,19
T016033,2015,06,11
T016034,2014,05,20
T016035,2018,08,06
T016036,2015,06,15
T016037,2014,12,20
T016038,2019,05,22
T016039,2017,06,11
T016040,2020,06,27
T016041,2015,12,25
T016042,2018,06,17
T016043,2015,09,26
T016044,2016,05,10
T016045,2016,01,27
T016046,2019,03,19
T016047,2018,06,28
T016048,2016,01,15
T016049,2019,11,06
T016050,2018,11,07
T016051,2015,08,25
T016052,2017,03,26
T016053,2016,12,04
T016054,2020,03,02
T016055,2016,02,08
T016056,2019,04,24
T016057,2019,02,23
T016058,2016,04,27
T016059,2017,07,27
T016060,2015,02,07
T016061,2014,03,09
T016062,2020,09,06
T016063,2016,04,03
T016064,2014,12,04
T016065,2015,11,07
T016066,2016,02,11
T016067,2016,11,12
T016068,2019,01,15
T016069,2019,07,06
T016070,2017,03,10
T016071,2014,03,08
T016072,2014,07,06
T016073,2018,05,05
T016074,2019,04,14
T016075,2019,11,13
T016076,2014,06,04
T016077,2020,07,19
T016078,2014,09,04
T016079,2015,03,25
T016080,2019,04,19
T016081,2018,07,20
T016082,2018,06,25
T016083,2014,07,24
T016084,2021,01,07
T016085,2017,06,18
T016086,2019,07,17
T016087,2016,10,21
T016088,2018,04,26
T016089,2016,01,22
T016090,2020,02,29
T016091,2016,12,05
T016092,2019,01,11
T016093,2019,04,21
T016094,2019,11,16
T016095,2014,08,08
T016096,2017,07,09
T016097,2016,04,08
T016098,2015,08,14
T016099,2015,08,25
T016100,2016,11,22
T016101,2017,06,20
T016102,2016,08,20
T016103,2017,02,03
T016104,2019,03,01
T016105,2015,05,27
T016106,2020,05,30
T016107,2017,10,02
T016108,2014,08,04
T016109,2019,04,04
T016110,2015,02,18
T016111,2020,12,26
T016112,2020,03,05
T016113,2018,12,04
T016114,2015,03,19
T016115,2018,08,31
T016116,2015,05,07
T016117,2018,08,22
T016118,2016,11,13
T016119,2019,03,09
T016120,2014,04,18
T016121,2018,01,18
T016122,2020,05,25
T016123,2018,04,05
T016124,2017,12,12
T016125,2017,12,22
T016126,2014,11,04
T016127,2016,01,10
T016128,2015,07,03
T016129,2020,03,22
T016130,2018,03,27
T016131,2020,12,29
T016132,2017,08,10
T016133,2014,12,29
T016134,2020,08,08
T016135,2017,07,18
T016136,2015,06,26
T016137,2018,04,18
T016138,2018,07,24
T016139,2014,11,12
T016140,2020,05,28
T016141,2016,01,16
T016142,2020,01,06
T016143,2018,12,30
T016144,2019,05,11
T016145,2018,11,28
T016146,2016,01,18
T016147,2017,07,22
T016148,2015,10,06
T016149,2019,04,11
T016150,2019,06,26
T016151,2017,02,10
T016152,2021,01,12
T016153,2020,06,18
T016154,2014,06,20
T016155,2014,11,21
T016156,2020,07,18
T016157,2018,04,25
T016158,2019,12,19
T016159,2017,11,28
T016160,2017,01,08
T016161,2016,11,06
T016162,2019,04,09
T016163,2014,05,01
T016164,2020,06,12
T016165,2014,04,06
T016166,2017,11,11
T016167,2020,10,06
T016168,2017,05,24
T016169,2015,04,16
T016170,2019,09,18
T016171,2017,04,04
T016172,2019,02,17
T016173,2017,12,01
T016174,2018,01,24
T016175,2016,09,14
T016176,2017,08,26
T016177,2015,06,24
T016178,2014,10,24
T016179,2015,11,07
T016180,2017,04,10
T016181,2017,09,24
T016182,2015,09,10
T016183,2014,06,03
T016184,2019,06,05
T016185,2019,04,25
T016186,2017,06,29
T016187,2016,05,02
T016188,2014,10,18
T016189,2019,09,16
T016190,2014,11,02
T016191,2018,06,28
T016192,2019,06,04
T016193,2019,03,30
T016194,2018,08,24
T016195,2016,02,12
T016196,2020,12,12
T016197,2020,06,05
T016198,2015,06,06
T016199,2018,06,29
T016200,2020,04,12
T016201,2016,07,31
T016202,2017,05,09
T016203,2015,07,13
T016204,2016,05,14
T016205,2020,03,21
T016206,2017,07,12
T016207,2015,08,06
T016208,2015,03,22
T016209,2015,12,17
T016210,2014,03,06
T016211,2014,07,06
T016212,2015,10,17
T016213,2018,05,19
T016214,2016,01,08
T016215,2014,08,14
T016216,2014,05,28
T016217,2018,06,26
T016218,2017,09,23
T016219,2016,08,24
T016220,2018,07,17
T016221,2014,02,28
T016222,2014,11,24
T016223,2016,10,21
T016224,2016,09,03
T016225,2016,07,26
T016226,2016,08,05
T016227,2017,02,19
T016228,2019,05,21
T016229,2017,08,21
T016230,2019,09,09
T016231,2016,05,06
T016232,2020,10,22
T016233,2015,06,01
T016234,2014,12,27
T016235,2016,08,25
T016236,2020,01,16
T016237,2019,01,14
T016238,2015,01,19
T016239,2014,10,18
T016240,2017,07,12
T016241,2015,10,20
T016242,2019,02,10
T016243,2014,07,31
T016244,2017,08,21
T016245,2019,03,02
T016246,2014,06,24
T016247,2016,05,16
T016248,2020,10,01
T016249,2017,11,03
T016250,2016,09,05
T016251,2014,01,24
T016252,2019,12,13
T016253,2019,01,14
T016254,2016,12,07
T016255,2019,02,03
T016256,2019,01,30
T016257,2019,12,23
T016258,2016,07,24
T016259,2017,07,04
T016260,2019,05,29
T016261,2015,05,12
T016262,2020,09,17
T016263,2016,10,29
T016264,2016,09,01
T016265,2018,02,28
T016266,2017,11,14
T016267,2015,06,27
T016268,2015,12,20
T016269,2019,06,04
T016270,2016,06,05
T016271,2016,03,30
T016272,2016,06,14
T016273,2020,07,26
T016274,2015,11,07
T016275,2014,05,26
T016276,2016,11,01
T016277,2020,12,27
T016278,2018,04,11
T016279,2019,01,14
T016280,2015,04,28
T016281,2014,09,20
T016282,2015,03,21
T016283,2020,07,04
T016284,2020,08,05
T016285,2014,12,21
T016286,2018,01,14
T016287,2014,04,15
T016288,2014,01,21
T016289,2018,04,10
T016290,2017,03,30
T016291,2014,09,12
T016292,2014,02,22
T016293,2016,09,07
T016294,2014,03,27
T016295,2018,10,21
T016296,2016,10,18
T016297,2018,03,14
T016298,2017,07,12
T016299,2017,04,30
T016300,2020,09,25
T016301,2018,08,19
T016302,2020,02,09
T016303,2019,05,20
T016304,2017,10,19
T016305,2015,11,28
T016306,2019,08,23
T016307,2019,05,28
T016308,2017,04,06
T016309,2016,06,28
T016310,2017,04,19
T016311,2018,04,02
T016312,2015,06,06
T016313,2020,05,27
T016314,2016,03,14
T016315,2014,12,28
T016316,2017,01,12
T016317,2020,03,08
T016318,2017,06,06
T016319,2015,11,21
T016320,2016,09,21
T016321,2014,03,08
T016322,2015,07,23
T016323,2015,05,05
T016324,2015,03,08
T016325,2019,02,20
T016326,2020,05,26
T016327,2015,12,28
T016328,2015,06,06
T016329,2018,10,31
T016330,2018,08,18
T016331,2016,09,09
T016332,2018,10,11
T016333,2018,03,05
T016334,2014,07,24
T016335,2017,03,21
T016336,2020,05,02
T016337,2017,01,23
T016338,2017,01,17
T016339,2018,07,09
T016340,2017,11,20
T016341,2019,02,24
T016342,2016,08,22
T016343,2016,07,05
T016344,2017,09,21
T016345,2014,04,16
T016346,2015,02,06
T016347,2020,03,28
T016348,2018,02,19
T016349,2015,04,05
T016350,2017,01,04
T016351,2018,02,26
T016352,2015,03,06
T016353,2017,07,18
T016354,2020,06,05
T016355,2019,08,14
T016356,2018,04,09
T016357,2020,03,08
T016358,2017,04,29
T016359,2020,10,07
T016360,2019,12,28
T016361,2017,02,20
T016362,2014,06,15
T016363,2014,10,12
T016364,2017,11,15
T016365,2015,01,07
T016366,2018,01,13
T016367,2015,12,15
T016368,2014,08,10
T016369,2015,04,12
T016370,2017,05,17
T016371,2017,09,18
T016372,2014,06,18
T016373,2017,08,25
T016374,2017,09,24
T016375,2019,02,02
T016376,2014,03,26
T016377,2019,08,10
T016378,2014,10,10
T016379,2014,07,08
T016380,2017,02,17
T016381,2015,09,17
T016382,2017,05,31
T016383,2015,09,01
T016384,2019,08,15
T016385,2019,06,02
T016386,2017,02,09
T016387,2017,06,09
T016388,2020,07,28
T016389,2016,05,02
T016390,2020,03,18
T016391,2016,03,26
T016392,2019,05,27
T016393,2020,12,19
T016394,2017,09,20
T016395,2015,10,09
T016396,2015,07,07
T016397,2019,08,03
T016398,2016,10,27
T016399,2014,05,25
T016400,2016,04,24
T016401,2017,01,28
T016402,2014,12,21
T016403,2016,04,18
T016404,2016,06,11
T016405,2018,06,11
T016406,2020,09,30
T016407,2019,11,08
T016408,2015,11,30
T016409,2014,07,29
T016410,2014,05,23
T016411,2015,03,06
T016412,2018,10,18
T016413,2018,02,05
T016414,2016,04,01
T016415,2015,08,18
T016416,2015,12,27
T016417,2015,04,26
T016418,2018,07,05
T016419,2015,01,26
T016420,2016,01,04
T016421,2015,03,06
T016422,2019,08,23
T016423,2014,03,28
T016424,2019,02,02
T016425,2014,09,24
T016426,2017,03,31
T016427,2017,05,10
T016428,2018,01,24
T016429,2015,02,18
T016430,2017,06,15
T016431,2017,07,15
T016432,2017,07,03
T016433,2019,08,11
T016434,2020,06,11
T016435,2015,08,24
T016436,2016,07,22
T016437,2016,07,09
T016438,2015,09,14
T016439,2017,03,26
T016440,2015,03,27
T016441,2020,12,01
T016442,2019,04,25
T016443,2017,11,04
T016444,2020,09,04
T016445,2017,09,10
T016446,2017,12,29
T016447,2019,06,29
T016448,2017,01,05
T016449,2020,03,21
T016450,2016,06,21
T016451,2020,01,24
T016452,2014,04,29
T016453,2014,03,02
T016454,2018,09,18
T016455,2018,09,23
T016456,2016,12,19
T016457,2020,04,03
T016458,2015,12,06
T016459,2014,08,07
T016460,2014,04,15
T016461,2020,05,07
T016462,2014,03,10
T016463,2014,01,26
T016464,2014,03,18
T016465,2016,10,08
T016466,2016,06,28
T016467,2017,04,28
T016468,2018,04,22
T016469,2017,12,03
T016470,2015,12,12
T016471,2020,04,20
T016472,2015,05,30
T016473,2017,08,20
T016474,2017,09,02
T016475,2017,07,16
T016476,2019,08,07
T016477,2020,01,04
T016478,2014,10,26
T016479,2015,11,01
T016480,2014,06,27
T016481,2018,05,05
T016482,2020,03,12
T016483,2014,07,09
T016484,2018,01,31
T016485,2017,12,19
T016486,2019,05,13
T016487,2015,02,18
T016488,2016,06,01
T016489,2018,08,17
T016490,2015,10,15
T016491,2015,02,04
T016492,2019,08,04
T016493,2016,05,07
T016494,2020,09,12
T016495,2017,11,17
T016496,2019,12,29
T016497,2020,05,22
T016498,2014,03,06
T016499,2016,07,11
T016500,2014,03,08
T016501,2017,04,26
T016502,2017,02,11
T016503,2018,01,29
T016504,2014,12,30
T016505,2019,12,09
T016506,2019,08,20
T016507,2019,02,06
T016508,2018,11,02
T016509,2016,01,26
T016510,2016,02,18
T016511,2017,08,19
T016512,2020,01,30
T016513,2015,01,24
T016514,2018,02,17
T016515,2019,09,22
T016516,2015,08,07
T016517,2014,06,12
T016518,2014,04,27
T016519,2019,06,30
T016520,2014,12,31
T016521,2018,12,04
T016522,2018,05,28
T016523,2017,01,23
T016524,2019,09,25
T016525,2018,11,05
T016526,2016,08,27
T016527,2017,01,04
T016528,2020,09,06
T016529,2016,06,06
T016530,2020,10,22
T016531,2016,02,23
T016532,2020,06,27
T016533,2020,02,23
T016534,2016,03,24
T016535,2015,09,20
T016536,2014,08,22
T016537,2017,11,28
T016538,2016,02,14
T016539,2020,04,19
T016540,2018,03,22
T016541,2020,03,12
T016542,2015,06,27
T016543,2020,10,06
T016544,2017,11,20
T016545,2021,01,22
T016546,2017,11,25
T016547,2014,07,02
T016548,2016,07,02
T016549,2017,12,09
T016550,2017,05,19
T016551,2019,09,27
T016552,2018,07,07
T016553,2017,12,11
T016554,2017,10,25
T016555,2016,06,06
T016556,2016,04,14
T016557,2020,03,06
T016558,2016,09,11
T016559,2014,03,14
T016560,2020,10,24
T016561,2014,05,18
T016562,2017,12,05
T016563,2019,07,20
T016564,2019,01,17
T016565,2020,01,04
T016566,2015,11,11
T016567,2017,11,01
T016568,2020,12,16
T016569,2017,11,20
T016570,2018,10,13
T016571,2017,02,18
T016572,2017,07,16
T016573,2017,06,24
T016574,2017,01,15
T016575,2018,05,29
T016576,2019,09,18
T016577,2017,11,02
T016578,2015,12,11
T016579,2016,11,09
T016580,2018,02,24
T016581,2019,06,10
T016582,2019,03,04
T016583,2016,04,18
T016584,2015,06,05
T016585,2019,07,19
T016586,2014,09,21
T016587,2020,10,14
T016588,2019,12,18
T016589,2015,10,15
T016590,2019,11,07
T016591,2018,05,15
T016592,2014,03,02
T016593,2016,03,01
T016594,2017,03,08
T016595,2017,05,28
T016596,2019,08,13
T016597,2014,01,24
T016598,2015,07,20
T016599,2015,03,07
T016600,2019,10,14
T016601,2016,09,09
T016602,2018,05,23
T016603,2017,11,18
T016604,2018,09,29
T016605,2017,02,26
T016606,2014,09,22
T016607,2015,09,10
T016608,2020,03,01
T016609,2018,11,11
T016610,2019,05,29
T016611,2018,03,17
T016612,2017,03,06
T016613,2015,10,29
T016614,2015,09,03
T016615,2020,07,21
T016616,2019,09,09
T016617,2015,02,24
T016618,2018,01,10
T016619,2015,01,19
T016620,2016,04,07
T016621,2020,04,23
T016622,2016,04,30
T016623,2019,02,04
T016624,2020,08,08
T016625,2017,01,25
T016626,2017,10,27
T016627,2015,08,11
T016628,2015,01,06
T016629,2016,07,17
T016630,2018,05,04
T016631,2014,11,18
T016632,2014,03,27
T016633,2018,09,25
T016634,2019,05,16
T016635,2020,02,08
T016636,2017,04,04
T016637,2014,09,20
T016638,2014,11,22
T016639,2015,02,27
T016640,2018,11,11
T016641,2015,12,18
T016642,2019,11,02
T016643,2018,01,12
